store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
45,1963740,BREAD/BAKERY,10567.0,20.88,15.62,117.0,506,0.8547,0.0001,0.5704,A,68.17,214.35,0.7480842911877394,Medium Risk
44,856688,GROCERY I,10558.0,285.35,402.96,1641.0,37,0.0625,0.0001,0.5706,A,1759.13,3756.59,1.4121605046434202,High Risk
44,1917879,BEVERAGES,10557.0,18.05,11.4,218.0,585,0.9882,0.0001,0.5707,A,49.75,176.08,0.631578947368421,Medium Risk
45,557408,DAIRY,10555.0,18.1,8.9,56.0,583,0.9848,0.0001,0.5708,A,38.83,165.56,0.4917127071823204,Medium Risk
49,158842,DAIRY,10554.0,17.89,8.74,54.0,590,0.9966,0.0001,0.5709,A,38.16,163.38,0.48854108440469535,Medium Risk
47,2026801,GROCERY I,10543.0,18.34,8.32,52.0,575,0.9713,0.0001,0.571,A,36.32,164.67,0.4536532170119957,Medium Risk
49,1473396,PRODUCE,10542.458,18.3,18.53,100.5,576,0.973,0.0001,0.5712,A,80.89,209.01,1.012568306010929,High Risk
47,1239858,POULTRY,10538.859,19.77,17.66,129.042,533,0.9003,0.0001,0.5713,A,77.1,215.51,0.8932726353060193,Medium Risk
49,414454,GROCERY I,10531.0,18.0,10.89,163.0,585,0.9882,0.0001,0.5714,A,47.55,173.57,0.605,Medium Risk
49,315712,GROCERY I,10530.0,17.94,22.0,470.0,587,0.9916,0.0001,0.5715,A,96.05,221.62,1.2263099219620959,High Risk
45,1463886,BEVERAGES,10530.0,18.38,9.31,52.0,573,0.9679,0.0001,0.5716,A,40.66,169.3,0.5065288356909685,Medium Risk
49,1464218,BEVERAGES,10527.0,17.93,11.65,176.0,587,0.9916,0.0001,0.5717,A,50.84,176.37,0.6497490239821528,Medium Risk
44,1464076,BEVERAGES,10526.0,18.63,8.31,49.0,565,0.9544,0.0001,0.5719,A,36.26,166.67,0.4460547504025765,Medium Risk
44,1489838,PRODUCE,10515.0,18.35,10.8,68.0,573,0.9679,0.0001,0.572,A,47.16,175.61,0.5885558583106267,Medium Risk
45,1463882,BEVERAGES,10503.0,18.11,9.69,61.0,580,0.9797,0.0001,0.5721,A,42.3,169.06,0.5350635008282717,Medium Risk
49,1114566,BEVERAGES,10499.0,21.92,20.64,227.0,479,0.8091,0.0001,0.5722,A,90.12,243.55,0.9416058394160584,Medium Risk
25,1751174,PRODUCE,10498.795,20.15,10.21,63.491,521,0.8801,0.0001,0.5723,A,44.58,185.64,0.5066997518610422,Medium Risk
45,1091467,MEATS,10496.224,17.85,12.27,71.141,588,0.9932,0.0001,0.5725,A,53.58,178.54,0.6873949579831932,Medium Risk
47,510054,GROCERY I,10496.0,18.41,19.8,227.0,570,0.9628,0.0001,0.5726,A,86.43,215.33,1.075502444323737,High Risk
49,1958210,BEVERAGES,10493.0,17.78,7.97,64.0,590,0.9966,0.0001,0.5727,A,34.81,159.3,0.44825646794150725,Medium Risk
47,1239853,POULTRY,10492.885,17.85,10.95,89.2,588,0.9932,0.0001,0.5728,A,47.79,172.71,0.6134453781512604,Medium Risk
47,1239956,DAIRY,10491.0,17.93,12.09,83.0,585,0.9882,0.0001,0.5729,A,52.76,178.29,0.6742889012827663,Medium Risk
47,554049,GROCERY I,10489.0,18.56,11.4,111.0,565,0.9544,0.0001,0.573,A,49.76,179.71,0.6142241379310346,Medium Risk
45,627263,GROCERY I,10489.0,17.84,23.83,246.0,588,0.9932,0.0001,0.5732,A,104.02,228.89,1.335762331838565,High Risk
45,1288226,MEATS,10488.282,17.87,10.27,74.392,587,0.9916,0.0001,0.5733,A,44.83,169.9,0.5747062115277,Medium Risk
44,1239809,DAIRY,10487.0,17.9,12.01,102.0,586,0.9899,0.0001,0.5734,A,52.44,177.71,0.670949720670391,Medium Risk
44,1463625,BEVERAGES,10486.0,34.38,21.71,214.0,305,0.5152,0.0001,0.5735,A,94.76,335.43,0.6314717859220477,Medium Risk
44,1354714,GROCERY I,10470.0,24.01,16.56,97.0,436,0.7365,0.0001,0.5736,A,72.29,240.38,0.6897126197417741,Medium Risk
45,1473483,PRODUCE,10460.249,17.94,7.59,60.765,583,0.9848,0.0001,0.5737,A,33.15,158.74,0.423076923076923,Medium Risk
44,1239857,POULTRY,10455.592,17.72,12.79,105.2,590,0.9966,0.0001,0.5739,A,55.85,179.9,0.7217832957110609,Medium Risk
47,1961595,GROCERY I,10454.0,19.58,55.89,573.0,534,0.902,0.0001,0.574,A,244.0,381.04,2.8544433094994894,High Risk
49,1948483,BEVERAGES,10449.0,18.86,23.25,350.0,554,0.9358,0.0001,0.5741,A,101.51,233.53,1.2327677624602333,High Risk
44,1463799,BEVERAGES,10447.0,21.36,15.44,103.0,489,0.826,0.0001,0.5742,A,67.39,216.94,0.7228464419475655,Medium Risk
45,1239914,DAIRY,10443.0,17.73,9.15,60.0,589,0.9949,0.0001,0.5743,A,39.96,164.07,0.5160744500846024,Medium Risk
47,2013086,BEVERAGES,10437.0,31.82,22.85,144.0,328,0.5541,0.0001,0.5744,A,99.76,322.5,0.7181018227529856,Medium Risk
49,871600,GROCERY I,10434.0,17.71,11.43,155.0,589,0.9949,0.0001,0.5746,A,49.92,173.92,0.6453980801806888,Medium Risk
47,213652,GROCERY I,10434.0,17.68,7.14,62.0,590,0.9966,0.0001,0.5747,A,31.17,154.97,0.40384615384615385,Medium Risk
44,1363876,BREAD/BAKERY,10434.0,17.9,11.21,73.0,583,0.9848,0.0001,0.5748,A,48.93,174.21,0.6262569832402236,Medium Risk
45,368628,BEVERAGES,10432.0,23.82,18.19,103.0,438,0.7399,0.0001,0.5749,A,79.4,246.13,0.7636439966414778,Medium Risk
49,1489900,PRODUCE,10432.0,21.16,12.13,85.0,493,0.8328,0.0001,0.575,A,52.97,201.09,0.5732514177693762,Medium Risk
44,1960613,PRODUCE,10427.0,22.47,13.35,72.0,464,0.7838,0.0001,0.5752,A,58.29,215.6,0.5941255006675568,Medium Risk
49,1463855,BEVERAGES,10427.0,17.89,11.15,76.0,583,0.9848,0.0001,0.5753,A,48.69,173.89,0.6232532140860816,Medium Risk
47,368628,BEVERAGES,10426.0,23.8,13.72,95.0,438,0.7399,0.0001,0.5754,A,59.89,226.52,0.5764705882352942,Medium Risk
47,115891,GROCERY I,10426.0,17.67,8.39,61.0,590,0.9966,0.0001,0.5755,A,36.64,160.34,0.4748160724391624,Medium Risk
49,1018878,DAIRY,10421.0,23.52,7.85,57.0,443,0.7483,0.0001,0.5756,A,34.25,198.92,0.33375850340136054,Medium Risk
44,173111,GROCERY I,10420.0,17.72,9.65,81.0,588,0.9932,0.0001,0.5757,A,42.11,166.15,0.5445823927765238,Medium Risk
49,315221,GROCERY I,10416.0,17.71,8.37,121.0,588,0.9932,0.0001,0.5759,A,36.55,160.55,0.4726143421795595,Medium Risk
47,1463625,BEVERAGES,10415.0,34.6,25.3,356.0,301,0.5084,0.0001,0.576,A,110.44,352.65,0.7312138728323699,Medium Risk
45,1464042,BEVERAGES,10407.0,18.65,12.73,83.0,558,0.9426,0.0001,0.5761,A,55.56,186.11,0.682573726541555,Medium Risk
49,1987709,GROCERY I,10406.0,32.12,18.13,104.0,324,0.5473,0.0001,0.5762,A,79.15,303.97,0.5644458281444583,Medium Risk
45,681606,DAIRY,10400.0,17.72,10.75,104.0,587,0.9916,0.0001,0.5763,A,46.91,170.93,0.6066591422121896,Medium Risk
44,1642401,PRODUCE,10397.0,18.4,9.5,60.0,565,0.9544,0.0001,0.5764,A,41.49,170.3,0.516304347826087,Medium Risk
49,362548,GROCERY I,10394.0,17.74,10.31,58.0,586,0.9899,0.0001,0.5766,A,45.02,169.18,0.5811724915445322,Medium Risk
45,913968,GROCERY I,10385.0,18.95,12.44,143.0,548,0.9257,0.0001,0.5767,A,54.3,186.95,0.6564643799472295,Medium Risk
45,305227,GROCERY I,10383.0,17.93,9.68,92.0,579,0.978,0.0001,0.5768,A,42.26,167.79,0.5398773006134969,Medium Risk
49,1084437,GROCERY I,10370.0,17.58,10.29,88.0,590,0.9966,0.0001,0.5769,A,44.93,167.96,0.5853242320819113,Medium Risk
49,888682,BREAD/BAKERY,10367.0,18.0,8.46,51.0,576,0.973,0.0001,0.577,A,36.95,162.94,0.47000000000000003,Medium Risk
49,890213,GROCERY I,10362.0,17.62,10.33,59.0,588,0.9932,0.0001,0.5771,A,45.08,168.43,0.5862656072644722,Medium Risk
44,1118775,GROCERY I,10357.0,17.92,47.08,898.0,578,0.9764,0.0001,0.5772,A,205.54,330.97,2.6272321428571423,High Risk
47,1328340,GROCERY I,10339.0,17.89,7.58,49.0,578,0.9764,0.0001,0.5774,A,33.11,158.32,0.4237003912800447,Medium Risk
47,1958238,BEVERAGES,10336.0,17.91,32.69,638.0,577,0.9747,0.0001,0.5775,A,142.71,268.11,1.8252372975991065,High Risk
49,655427,CLEANING,10331.0,17.57,13.62,110.0,588,0.9932,0.0001,0.5776,A,59.45,182.44,0.7751849743881616,Medium Risk
44,508947,DAIRY,10329.0,17.75,12.48,104.0,582,0.9831,0.0001,0.5777,A,54.46,178.7,0.7030985915492958,Medium Risk
49,1906100,PRODUCE,10327.0,20.61,12.4,62.0,501,0.8463,0.0001,0.5778,A,54.13,198.42,0.6016496846191169,Medium Risk
45,634010,MEATS,10325.622,17.62,10.03,59.092,586,0.9899,0.0001,0.5779,A,43.8,167.15,0.5692395005675368,Medium Risk
49,1501581,PRODUCE,10311.0,18.19,9.1,88.0,567,0.9578,0.0001,0.5781,A,39.72,167.02,0.5002748763056624,Medium Risk
47,1464070,BEVERAGES,10304.0,18.43,11.81,220.0,559,0.9443,0.0001,0.5782,A,51.58,180.61,0.6408030385241454,Medium Risk
47,1914277,BEVERAGES,10295.0,18.25,13.86,77.0,564,0.9527,0.0001,0.5783,A,60.52,188.3,0.7594520547945205,Medium Risk
47,165550,BEVERAGES,10294.0,17.54,39.47,892.0,587,0.9916,0.0001,0.5784,A,172.29,295.05,2.250285062713797,High Risk
47,1473483,PRODUCE,10292.421,17.81,8.26,84.598,578,0.9764,0.0001,0.5785,A,36.04,160.69,0.4637843907916901,Medium Risk
45,1057495,CLEANING,10291.0,17.8,12.57,81.0,578,0.9764,0.0001,0.5786,A,54.86,179.49,0.7061797752808988,Medium Risk
25,1473406,PRODUCE,10285.0,19.7,13.99,126.0,522,0.8818,0.0001,0.5788,A,61.07,198.99,0.7101522842639594,Medium Risk
45,1089843,BREAD/BAKERY,10283.0,17.49,9.98,95.0,588,0.9932,0.0001,0.5789,A,43.58,166.0,0.570611778158948,Medium Risk
45,1473511,PRODUCE,10277.748,17.81,8.65,78.18,577,0.9747,0.0001,0.579,A,37.76,162.45,0.4856822010106682,Medium Risk
49,903284,POULTRY,10270.681,17.62,14.7,257.456,583,0.9848,0.0001,0.5791,A,64.17,187.49,0.8342792281498297,Medium Risk
47,1695825,PRODUCE,10270.496,17.44,6.84,45.864,589,0.9949,0.0001,0.5792,A,29.87,151.93,0.3922018348623853,Medium Risk
49,1489895,PRODUCE,10264.0,17.49,10.43,63.0,587,0.9916,0.0001,0.5793,A,45.55,167.95,0.596340766152087,Medium Risk
47,938570,GROCERY I,10259.0,17.97,15.46,114.0,571,0.9645,0.0001,0.5794,A,67.51,193.28,0.8603227601558153,Medium Risk
47,1958200,BEVERAGES,10254.0,17.41,16.31,128.0,589,0.9949,0.0001,0.5796,A,71.21,193.07,0.9368179207352095,Medium Risk
44,849080,DAIRY,10252.0,17.55,9.87,63.0,584,0.9865,0.0001,0.5797,A,43.07,165.95,0.5623931623931623,Medium Risk
49,1057034,GROCERY I,10251.0,17.4,7.83,69.0,589,0.9949,0.0001,0.5798,A,34.19,156.02,0.45000000000000007,Medium Risk
45,1916577,BREAD/BAKERY,10250.0,17.37,8.25,52.0,590,0.9966,0.0001,0.5799,A,36.03,157.64,0.4749568221070811,Medium Risk
45,1696020,PRODUCE,10245.0,17.6,9.72,58.0,582,0.9831,0.0001,0.58,A,42.44,165.66,0.5522727272727272,Medium Risk
49,1944828,POULTRY,10243.786,17.78,10.51,57.565,576,0.973,0.0001,0.5801,A,45.88,170.37,0.5911136107986501,Medium Risk
45,1920045,GROCERY I,10242.0,17.75,9.43,52.0,577,0.9747,0.0001,0.5802,A,41.15,165.4,0.5312676056338028,Medium Risk
49,2042436,BEVERAGES,10236.0,46.74,30.74,294.0,219,0.3699,0.0001,0.5804,A,134.17,461.35,0.6576807873341891,Medium Risk
44,414623,GROCERY I,10233.0,17.52,9.23,73.0,584,0.9865,0.0001,0.5805,A,40.31,162.97,0.5268264840182649,Medium Risk
49,1489741,PRODUCE,10230.288,17.43,10.39,76.207,587,0.9916,0.0001,0.5806,A,45.35,167.35,0.5960986804360299,Medium Risk
45,115611,GROCERY I,10227.0,22.09,108.72,2052.0,463,0.7821,0.0001,0.5807,A,474.62,629.24,4.921684019918515,High Risk
44,513855,CLEANING,10223.0,17.66,9.61,93.0,579,0.978,0.0001,0.5808,A,41.96,165.55,0.5441676104190261,Medium Risk
45,926958,GROCERY I,10219.0,17.83,10.51,61.0,573,0.9679,0.0001,0.5809,A,45.86,170.7,0.5894559730790803,Medium Risk
44,819228,MEATS,10216.758,17.38,9.77,84.25,588,0.9932,0.0001,0.581,A,42.66,164.29,0.5621403912543154,Medium Risk
49,514242,GROCERY I,10216.0,17.74,10.88,72.0,576,0.973,0.0001,0.5812,A,47.51,171.66,0.6133032694475762,Medium Risk
49,1695978,PRODUCE,10210.682,17.82,10.37,63.878,573,0.9679,0.0001,0.5813,A,45.28,170.02,0.5819304152637486,Medium Risk
45,819228,MEATS,10209.62,17.51,11.16,80.113,583,0.9848,0.0001,0.5814,A,48.72,171.3,0.637350085665334,Medium Risk
47,1158719,GROCERY I,10199.0,22.27,27.3,535.0,458,0.7736,0.0001,0.5815,A,119.19,275.07,1.22586439155815,High Risk
44,1686665,PRODUCE,10187.0,17.72,9.33,61.0,575,0.9713,0.0001,0.5816,A,40.73,164.74,0.5265237020316027,Medium Risk
47,2048515,GROCERY I,10182.0,39.62,20.01,127.0,257,0.4341,0.0001,0.5817,A,87.33,364.66,0.505047955577991,Medium Risk
49,938574,GROCERY I,10181.0,17.29,13.89,227.0,589,0.9949,0.0001,0.5818,A,60.64,181.63,0.8033545401966455,Medium Risk
49,1964111,PRODUCE,10181.0,20.74,12.18,66.0,491,0.8294,0.0001,0.582,A,53.17,198.32,0.5872709739633558,Medium Risk
45,1696003,PRODUCE,10179.764,18.05,9.09,45.293,564,0.9527,0.0001,0.5821,A,39.69,166.03,0.503601108033241,Medium Risk
44,1695840,PRODUCE,10169.0,22.01,10.65,51.0,462,0.7804,0.0001,0.5822,A,46.48,200.56,0.48387096774193544,Medium Risk
45,1976260,BEVERAGES,10167.0,27.18,111.04,1477.0,374,0.6318,0.0001,0.5823,A,484.76,675.05,4.085356880058867,High Risk
45,1463801,BEVERAGES,10165.0,17.62,20.68,178.0,577,0.9747,0.0001,0.5824,A,90.29,213.61,1.17366628830874,High Risk
44,164036,GROCERY I,10164.0,17.23,6.43,51.0,590,0.9966,0.0001,0.5825,A,28.08,148.67,0.37318630295995353,Medium Risk
44,265237,GROCERY I,10160.0,17.22,8.24,70.0,590,0.9966,0.0001,0.5826,A,35.96,156.5,0.4785133565621371,Medium Risk
49,1920096,GROCERY I,10159.0,17.92,10.78,153.0,567,0.9578,0.0001,0.5828,A,47.07,172.49,0.6015624999999999,Medium Risk
49,1463899,BEVERAGES,10153.0,19.41,10.63,67.0,523,0.8834,0.0001,0.5829,A,46.42,182.31,0.547655847501288,Medium Risk
49,1464010,BEVERAGES,10149.0,19.01,12.12,65.0,534,0.902,0.0001,0.583,A,52.9,185.94,0.637559179379274,Medium Risk
44,1686650,PRODUCE,10142.0,17.67,11.44,65.0,574,0.9696,0.0001,0.5831,A,49.93,173.62,0.6474250141482738,Medium Risk
45,1914278,BEVERAGES,10135.0,17.41,14.92,101.0,582,0.9831,0.0001,0.5832,A,65.15,187.05,0.8569787478460654,Medium Risk
45,938576,GROCERY I,10134.0,18.33,29.58,370.0,553,0.9341,0.0001,0.5833,A,129.11,257.39,1.613747954173486,High Risk
25,584028,MEATS,10131.121,20.22,11.25,61.517,501,0.8463,0.0001,0.5834,A,49.13,190.68,0.556379821958457,Medium Risk
49,363868,GROCERY I,10120.0,21.67,12.01,84.0,467,0.7889,0.0001,0.5836,A,52.42,204.11,0.554222427318874,Medium Risk
47,1239859,POULTRY,10115.522,20.11,19.21,120.065,503,0.8497,0.0001,0.5837,A,83.88,224.65,0.9552461461959225,Medium Risk
44,1986524,PRODUCE,10112.0,30.83,24.53,135.0,328,0.5541,0.0001,0.5838,A,107.09,322.9,0.7956535841712619,Medium Risk
49,1503891,PRODUCE,10109.0,17.37,9.53,52.0,582,0.9831,0.0001,0.5839,A,41.6,163.19,0.5486470926885434,Medium Risk
44,1463626,BEVERAGES,10106.0,30.44,30.05,437.0,332,0.5608,0.0001,0.584,A,131.16,344.24,0.9871879106438896,Medium Risk
45,315322,GROCERY I,10106.0,17.13,17.78,253.0,590,0.9966,0.0001,0.5841,A,77.63,197.53,1.0379451255107999,High Risk
44,1741423,PRODUCE,10105.0,20.84,14.59,110.0,485,0.8193,0.0001,0.5842,A,63.67,209.52,0.7000959692898272,Medium Risk
44,1463808,BEVERAGES,10105.0,17.21,21.42,376.0,587,0.9916,0.0001,0.5843,A,93.5,214.0,1.2446252178965718,High Risk
44,1980755,BEVERAGES,10101.0,38.85,54.36,444.0,260,0.4392,0.0001,0.5845,A,237.33,509.28,1.399227799227799,High Risk
47,1463886,BEVERAGES,10098.0,17.2,9.7,59.0,587,0.9916,0.0001,0.5846,A,42.35,162.77,0.563953488372093,Medium Risk
45,1239876,POULTRY,10095.716,24.99,16.2,87.284,404,0.6824,0.0001,0.5847,A,70.72,245.64,0.6482593037214887,Medium Risk
25,1109116,BEVERAGES,10094.0,20.6,20.35,140.0,490,0.8277,0.0001,0.5848,A,88.84,233.04,0.9878640776699029,Medium Risk
45,1146785,GROCERY I,10093.0,22.78,54.49,794.0,443,0.7483,0.0001,0.5849,A,237.88,397.36,2.3920105355575068,High Risk
49,265257,GROCERY I,10092.0,18.65,10.78,79.0,541,0.9139,0.0001,0.585,A,47.06,177.64,0.5780160857908847,Medium Risk
49,414752,GROCERY I,10090.0,17.28,24.6,393.0,584,0.9865,0.0001,0.5851,A,107.39,228.33,1.4236111111111112,High Risk
45,1306198,CLEANING,10082.0,17.12,16.69,129.0,589,0.9949,0.0001,0.5853,A,72.85,192.67,0.9748831775700935,Medium Risk
45,1695831,PRODUCE,10080.621,28.97,17.47,83.064,348,0.5878,0.0001,0.5854,A,76.24,279.01,0.6030376251294443,Medium Risk
44,959502,CLEANING,10080.0,18.0,21.13,187.0,560,0.9459,0.0001,0.5855,A,92.26,218.26,1.1738888888888888,High Risk
45,258396,GROCERY I,10077.0,17.08,12.9,210.0,590,0.9966,0.0001,0.5856,A,56.3,175.86,0.7552693208430914,Medium Risk
44,871513,BREAD/BAKERY,10067.0,76.85,28.15,167.0,131,0.2213,0.0001,0.5857,A,122.89,660.82,0.36629798308392975,Medium Risk
45,1147495,GROCERY I,10066.0,17.98,9.77,54.0,560,0.9459,0.0001,0.5858,A,42.63,168.46,0.5433815350389322,Medium Risk
49,986193,BREAD/BAKERY,10049.0,17.09,7.03,45.0,588,0.9932,0.0001,0.5859,A,30.7,150.33,0.41135166764189585,Medium Risk
49,119624,BEVERAGES,10049.0,19.4,15.75,99.0,518,0.875,0.0001,0.586,A,68.76,204.55,0.8118556701030929,Medium Risk
49,507641,DAIRY,10036.0,17.01,7.07,40.0,590,0.9966,0.0001,0.5862,A,30.88,149.95,0.4156378600823045,Medium Risk
49,1422835,DAIRY,10031.0,17.0,6.62,43.0,590,0.9966,0.0001,0.5863,A,28.9,147.91,0.38941176470588235,Medium Risk
25,464374,BEVERAGES,10030.0,19.48,26.42,281.0,515,0.8699,0.0001,0.5864,A,115.35,251.68,1.3562628336755647,High Risk
44,1660261,PRODUCE,10029.0,18.99,13.25,74.0,528,0.8919,0.0001,0.5865,A,57.85,190.81,0.6977356503422855,Medium Risk
44,723184,DAIRY,10021.0,16.98,8.4,55.0,590,0.9966,0.0001,0.5866,A,36.68,155.57,0.49469964664310956,Medium Risk
45,1239912,DAIRY,10013.0,17.03,8.27,45.0,588,0.9932,0.0001,0.5867,A,36.11,155.31,0.4856136230182031,Medium Risk
44,1084881,GROCERY I,10012.0,16.97,11.17,212.0,590,0.9966,0.0001,0.5868,A,48.77,167.56,0.6582203889216265,Medium Risk
45,1929795,GROCERY I,10011.0,30.15,18.21,116.0,332,0.5608,0.0001,0.5869,A,79.48,290.55,0.6039800995024877,Medium Risk
45,692104,CLEANING,10010.0,16.97,8.29,67.0,590,0.9966,0.0001,0.5871,A,36.2,154.96,0.48850913376546845,Medium Risk
45,364724,GROCERY I,10007.0,17.56,8.8,73.0,570,0.9628,0.0001,0.5872,A,38.41,161.3,0.5011389521640092,Medium Risk
45,1464076,BEVERAGES,10006.0,17.05,6.84,47.0,587,0.9916,0.0001,0.5873,A,29.87,149.19,0.4011730205278592,Medium Risk
45,1239807,DAIRY,10006.0,17.02,6.91,45.0,588,0.9932,0.0001,0.5874,A,30.15,149.27,0.40599294947121034,Medium Risk
44,1695886,PRODUCE,10002.85,86.98,59.38,267.186,115,0.1943,0.0001,0.5875,A,259.22,868.09,0.6826856748677856,Medium Risk
44,2026801,GROCERY I,9984.0,17.39,7.94,55.0,574,0.9696,0.0001,0.5876,A,34.67,156.43,0.4565842438182864,Medium Risk
44,1489900,PRODUCE,9981.0,20.97,13.09,91.0,476,0.8041,0.0001,0.5877,A,57.14,203.92,0.6242250834525513,Medium Risk
44,1489880,PRODUCE,9974.0,18.33,11.6,83.0,544,0.9189,0.0001,0.5878,A,50.65,178.99,0.6328423349699945,Medium Risk
44,404336,GROCERY I,9968.0,16.89,7.52,66.0,590,0.9966,0.0001,0.588,A,32.82,151.08,0.4452338661930136,Medium Risk
44,165550,BEVERAGES,9964.0,17.06,17.3,187.0,584,0.9865,0.0001,0.5881,A,75.51,194.95,1.0140679953106684,High Risk
45,414620,GROCERY I,9958.0,17.85,10.79,106.0,558,0.9426,0.0001,0.5882,A,47.09,172.01,0.6044817927170867,Medium Risk
47,360314,BREAD/BAKERY,9944.0,16.91,8.33,55.0,588,0.9932,0.0001,0.5883,A,36.35,154.73,0.4926079243051449,Medium Risk
25,305080,GROCERY I,9941.0,19.01,10.25,90.0,523,0.8834,0.0001,0.5884,A,44.75,177.81,0.5391899000526038,Medium Risk
47,1070962,GROCERY I,9939.0,17.78,21.0,155.0,559,0.9443,0.0001,0.5885,A,91.69,216.15,1.1811023622047243,High Risk
45,1726956,PRODUCE,9935.0,19.52,9.49,54.0,509,0.8598,0.0001,0.5886,A,41.42,178.05,0.48616803278688525,Medium Risk
47,1146802,GROCERY I,9925.0,17.05,11.32,69.0,582,0.9831,0.0001,0.5887,A,49.43,168.8,0.6639296187683285,Medium Risk
44,1707160,PRODUCE,9922.051,18.07,12.38,69.557,549,0.9274,0.0001,0.5888,A,54.04,180.55,0.6851134477033758,Medium Risk
44,1345352,DAIRY,9919.0,17.25,7.07,51.0,575,0.9713,0.0001,0.589,A,30.85,151.6,0.4098550724637681,Medium Risk
49,264452,CLEANING,9919.0,16.81,7.32,54.0,590,0.9966,0.0001,0.5891,A,31.97,149.65,0.4354550862581797,Medium Risk
49,1417697,GROCERY I,9917.0,17.8,8.77,65.0,557,0.9409,0.0001,0.5892,A,38.29,162.92,0.4926966292134831,Medium Risk
47,1945991,PRODUCE,9917.0,28.83,16.61,112.0,344,0.5811,0.0001,0.5893,A,72.53,274.33,0.57613596947624,Medium Risk
47,1958166,BEVERAGES,9914.0,16.98,13.36,99.0,584,0.9865,0.0001,0.5894,A,58.33,177.16,0.7868080094228503,Medium Risk
49,964753,GROCERY I,9912.0,16.8,10.52,132.0,590,0.9966,0.0001,0.5895,A,45.94,163.54,0.6261904761904762,Medium Risk
49,1342006,GROCERY I,9912.0,17.15,7.28,43.0,578,0.9764,0.0001,0.5896,A,31.79,151.83,0.4244897959183674,Medium Risk
47,1037857,BEVERAGES,9909.0,18.45,27.8,288.0,537,0.9071,0.0001,0.5897,A,121.37,250.54,1.5067750677506777,High Risk
44,2031266,PRODUCE,9901.0,17.25,10.22,74.0,574,0.9696,0.0001,0.5898,A,44.61,165.35,0.592463768115942,Medium Risk
47,847863,GROCERY I,9901.0,17.13,13.07,138.0,578,0.9764,0.0001,0.59,A,57.04,176.95,0.7629889083479277,Medium Risk
47,368260,GROCERY I,9891.0,17.23,10.4,78.0,574,0.9696,0.0001,0.5901,A,45.38,166.01,0.6035983749274522,Medium Risk
44,1695905,PRODUCE,9879.493,20.12,14.27,90.759,491,0.8294,0.0001,0.5902,A,62.28,203.13,0.7092445328031809,Medium Risk
25,1958216,BEVERAGES,9877.0,18.81,15.59,141.0,525,0.8868,0.0001,0.5903,A,68.05,199.74,0.8288144603934078,Medium Risk
49,404336,GROCERY I,9873.0,16.82,9.46,119.0,587,0.9916,0.0001,0.5904,A,41.29,159.02,0.5624256837098692,Medium Risk
45,819230,MEATS,9868.903,18.17,10.18,56.417,543,0.9172,0.0001,0.5905,A,44.45,171.68,0.5602641717116125,Medium Risk
44,1047786,BEVERAGES,9861.0,17.67,11.78,63.0,558,0.9426,0.0001,0.5906,A,51.45,175.15,0.6666666666666665,Medium Risk
45,165550,BEVERAGES,9855.0,16.73,12.93,140.0,589,0.9949,0.0001,0.5907,A,56.46,173.58,0.7728631201434548,Medium Risk
44,1422849,GROCERY I,9852.0,21.8,20.36,241.0,452,0.7635,0.0001,0.5908,A,88.89,241.47,0.9339449541284404,Medium Risk
47,115850,GROCERY I,9847.0,16.95,9.46,56.0,581,0.9814,0.0001,0.5909,A,41.28,159.91,0.5581120943952803,Medium Risk
49,996606,MEATS,9846.192000000001,16.72,7.44,48.264,589,0.9949,0.0001,0.5911,A,32.48,149.5,0.44497607655502397,Medium Risk
49,414621,GROCERY I,9844.0,16.68,7.46,61.0,590,0.9966,0.0001,0.5912,A,32.58,149.37,0.447242206235012,Medium Risk
47,1109391,GROCERY I,9842.0,17.12,10.17,67.0,575,0.9713,0.0001,0.5913,A,44.41,164.23,0.5940420560747663,Medium Risk
45,850333,GROCERY I,9839.0,16.73,21.98,490.0,588,0.9932,0.0001,0.5914,A,95.96,213.09,1.3138075313807531,High Risk
49,1686652,PRODUCE,9838.0,16.87,8.86,53.0,583,0.9848,0.0001,0.5915,A,38.7,156.82,0.5251926496739774,Medium Risk
47,1239955,DAIRY,9838.0,16.73,10.21,71.0,588,0.9932,0.0001,0.5916,A,44.58,161.69,0.6102809324566647,Medium Risk
45,1239785,DAIRY,9838.0,16.87,14.01,156.0,583,0.9848,0.0001,0.5917,A,61.16,179.29,0.8304682868998221,Medium Risk
44,1038946,BREAD/BAKERY,9832.0,16.69,8.18,51.0,589,0.9949,0.0001,0.5918,A,35.71,152.56,0.4901138406231276,Medium Risk
47,1091366,GROCERY I,9831.0,17.87,27.79,501.0,550,0.9291,0.0001,0.5919,A,121.32,246.44,1.5551203133743703,High Risk
47,789224,CLEANING,9827.0,16.74,10.02,74.0,587,0.9916,0.0001,0.5921,A,43.76,160.95,0.5985663082437276,Medium Risk
49,258396,GROCERY I,9816.0,16.87,8.57,160.0,582,0.9831,0.0001,0.5922,A,37.41,155.47,0.5080023710729105,Medium Risk
47,1158720,GROCERY I,9811.0,23.58,15.39,113.0,416,0.7027,0.0001,0.5923,A,67.17,232.26,0.6526717557251909,Medium Risk
